1000.0,988.0,879.0
131.32497059520952,291.65046253545256,519.8066973083035
315.5794579011053,364.2073102033121,332.71964329489026
877.8989377492162,311.58303293501797,423.0514439437485
788.4449518946628,388.1248829352834,353.48297823331234
285.42298747614245,136.8466751418421,46.494282568805666
647.1463668368092,109.34528477634639,9.197487152640637
884.1380791269153,131.14884733519705,524.6090791814265
701.8474019037782,499.2708389083042,635.8372234697468
476.69859929316095,293.01084952911253,372.6476424479619
598.8322855510444,29.2715852861925,763.9213467102043
333.5457598994236,565.1463177426657,741.8621827495555
313.3625798557954,564.2978064261059,469.4936365874108
762.577170297919,493.9123083573642,565.9760581423577
723.5432352787631,396.49580956185287,181.95795580703103
266.68808364235394,886.9186849469462,377.437463878182
547.021121384126,658.2109975214901,793.4547935775167
878.4359536025681,409.20082891482565,0.6746344376291746
581.6749107015316,106.87440012687068,718.135564347715
622.2893212225553,435.1708200002305,613.6468260780501
827.0484883084162,556.4414306283046,876.74723646317
457.33088524150565,271.45341547623525,61.49088551755008
285.4830982175335,937.1526277929587,223.11431058988913
224.43065563582408,537.5893415033621,358.86357125346757
957.940358661781,687.1051472997558,653.3355109812891
711.2038169724674,361.66101807246207,391.1211034769252
213.48341594834753,73.94993841203751,718.6861332021556
776.8068931787484,318.6960661712322,465.5309206983218
574.2719607539822,455.27762275381417,733.9288663380138
789.9696373478172,51.06919226722822,695.1269390866047
317.5799251249074,53.042536308328295,460.03129555741515
342.64872934728606,706.205722714332,377.27804210880555
747.490470490457,875.63583954581,4.415118999138348
145.23564206398342,147.156978169508,330.7968444604771
673.1603056195902,426.69983660517613,791.0241753813607
196.14383951270676,577.8429932512449,861.055869416265
486.3549021777749,852.0346755596679,644.6000614769487
179.50619043424044,120.03547030737597,185.7660365260647
243.6846864731016,917.3585585556515,591.9537429111364
682.1675561089626,954.8818324658952,564.2974588319172
610.8507115695724,680.4247713129323,852.2809813323753
259.57734367827067,828.667530893525,200.75473077346504
246.33462360617298,446.07063642253155,172.2030753837149
815.8595747922556,985.604302565908,823.8565795384936
816.3218411520461,540.9835906006218,806.4406549386756
814.4279583137944,512.0571074603861,532.4866235871515
14.07692941416039,59.93841065095855,772.516535982042
792.0604886752338,623.4340398161502,809.883769550875
675.2254048852703,734.420753043427,439.51013704606396
723.2654850617594,918.9270743033661,289.7079947478231
852.0371820589825,756.1529214264374,778.4753306680086
356.84786795220725,830.6837627050846,289.8603057262869
848.3296975785661,106.1347374502256,696.2190246369184
528.4854721569887,984.4009873326131,384.2423201327023
82.3658420908786,647.278691712982,810.6988899777508
119.38854070960248,761.6643809625647,832.7287253504561
895.3393583668491,866.2365793514239,406.52672872844494
181.1562634068071,563.8250485057462,64.18620330296105
261.8196313367158,313.0801416792018,130.09351137266935
352.0502440449593,94.33693231135312,435.43199240357694
786.8459691548203,597.4220729828286,108.51041746556342
43.24142691247146,418.1127876146531,457.6798452331553
440.0695760788149,778.4629735630507,0.17995876983711834
640.1922306236363,763.7472594411716,796.2042726108286
525.1662647618799,254.26305625298232,376.87353231854365
731.124046817856,291.86579387843705,658.1681653543693
304.2861649183489,433.0053549165453,86.14720156849233
900.281136816409,383.16689601999303,243.64227553536753
181.0443957047412,580.7038604489162,706.9326942195903
89.09866603844296,315.020577840782,642.7090290683199
126.84142137031851,157.0816888369908,306.8027530767273
785.9548038333688,368.17232260483786,62.92945285960698
146.35857203884083,159.38825043653014,726.5418750296695
129.34838265125447,114.89169490560774,758.6801025348431
598.0064183009033,62.73392498965838,827.0181644509007
346.38365706731145,596.8278744108533,196.5836650595845
489.88644898441356,32.9075214678547,434.4191697713265
166.52578044647902,516.2284727248683,178.18878838894548
884.3118492692951,574.2222649629459,41.60345035895666
989.7552159681989,149.6971205598191,690.7549028257989
983.8479710024716,47.149985680206385,840.7547680939887
